PID,AdoptionSpeed
9886,2
9887,2
9890,2
9892,2
9893,3
9894,2
9896,4
9898,1
9904,3
9906,3
9911,2
9915,2
9921,2
9927,1
9928,4
9929,4
9930,1
9938,1
9939,4
9940,2
9956,4
9957,4
9966,4
9968,2
9971,4
9972,2
9977,3
9978,4
9983,4
9984,4
9989,4
9993,1
9995,2
9996,1
9997,3
10005,2
10008,2
10009,4
10010,2
10011,2
10012,3
10022,1
10024,2
10026,4
10027,4
10031,3
10032,3
10033,4
10036,3
10040,4
10044,4
10048,4
10049,2
10050,0
10052,2
10057,2
10067,2
10069,2
10070,2
10071,4
10074,2
10079,1
10086,2
10088,4
10093,3
10094,3
10097,4
10100,4
10102,3
10104,2
10112,2
10119,2
10122,2
10123,2
10125,0
10127,2
10130,2
10142,1
10145,3
10146,3
10148,2
10150,1
10154,2
10158,4
10159,4
10164,2
10176,2
10179,4
10186,2
10187,3
10193,4
10195,2
10196,2
10197,2
10206,4
10210,3
10214,2
10215,3
10221,4
10222,2
10226,2
10227,1
10232,3
10234,2
10236,3
10238,2
10245,4
10247,4
10248,4
10254,1
10258,1
10263,1
10264,2
10272,2
10274,2
10277,3
10282,1
10283,2
10295,2
10296,4
10299,4
10300,3
10301,2
10303,2
10305,1
10306,1
10308,2
10310,4
10312,2
10314,2
10318,2
10322,2
10329,4
10330,2
10335,3
10339,4
10343,2
10344,2
10347,2
10353,2
10356,1
10360,2
10361,2
10362,4
10363,4
10366,4
10371,1
10374,0
10378,2
10379,4
10380,1
10381,2
10383,1
10384,2
10387,2
10388,2
10389,4
10390,2
10395,4
10404,1
10410,1
10411,2
10414,2
10415,4
10424,2
10425,4
10427,1
10429,4
10434,2
10441,2
10442,4
10443,2
10445,4
10449,2
10450,1
10451,3
10452,2
10453,2
10454,2
10462,1
10463,2
10468,2
10471,2
10472,4
10474,1
10482,4
10485,2
10487,3
10502,4
10504,2
10508,2
10518,4
10519,3
10522,2
10525,3
10528,4
10530,1
10531,2
10532,4
10542,4
10543,4
10544,4
10546,2
10547,1
10554,2
10557,2
10559,2
10561,2
10565,2
10566,2
10568,4
10571,3
10574,2
10575,4
10576,3
10577,1
10579,3
10581,2
10587,2
10588,2
10590,2
10594,2
10595,4
10603,3
10607,4
10608,4
10609,2
10611,2
10616,1
10617,4
10623,4
10624,3
10626,1
10631,1
10635,4
10637,2
10638,4
10641,4
10643,3
10646,2
10647,4
10648,4
10650,3
10651,4
10652,2
10655,4
10662,3
10668,4
10670,1
10675,4
10676,1
10681,2
10683,1
10688,1
10690,4
10692,2
10694,3
10695,2
10696,4
10698,1
10703,4
10712,3
10713,2
10714,2
10723,2
10731,2
10732,2
10736,4
10741,2
10746,1
10747,2
10757,1
10759,3
10762,3
10764,4
10777,4
10778,2
10780,2
10782,3
10783,4
10784,4
10788,3
10790,2
10792,2
10798,1
10801,4
10803,4
10804,2
10808,3
10811,2
10813,2
10814,2
10816,3
10817,3
10822,2
10827,4
10828,4
10835,3
10837,3
10840,3
10842,4
10845,2
10847,4
10848,4
10853,2
10856,2
10858,4
10860,2
10865,2
10867,2
10874,2
10879,2
10888,2
10890,2
10892,2
10902,1
10908,1
10913,1
10914,4
10920,3
10924,3
10926,1
10929,2
10930,1
10933,2
10936,2
10947,2
10949,4
10951,2
10954,4
10955,3
10957,1
10959,4
10964,4
10971,4
10974,2
10976,2
10977,4
10982,2
10988,3
10992,2
10994,4
10996,1
11005,2
11007,4
11012,2
11014,3
11015,4
11017,4
11019,4
11020,2
11022,2
11028,2
11033,1
11034,3
11035,1
11038,2
11039,2
11042,2
11043,4
11045,4
11053,4
11054,4
11057,4
11059,1
11060,2
11062,2
11063,1
11071,3
11079,2
11080,1
11084,3
11086,3
11090,2
11091,2
11096,2
11097,2
11098,4
11099,1
11101,4
11102,2
11104,2
11106,2
11115,3
11116,2
11118,2
11120,4
11125,4
11126,4
11129,3
11130,2
11137,4
11139,2
11140,1
11141,4
11143,3
11148,2
11149,1
11154,2
11156,4
11162,1
11163,2
11170,4
11171,2
11172,4
11174,3
11177,4
11180,4
11181,2
11182,2
11185,1
11196,2
11199,2
11203,2
11204,4
11205,2
11206,4
11211,2
11214,2
11222,2
11223,1
11226,4
11227,3
11230,2
11237,4
11241,3
11245,2
11249,4
11251,3
11252,2
11253,2
11255,2
11258,2
11264,2
11265,4
11268,2
11278,4
11279,4
11282,2
11284,3
11286,4
11289,4
11293,2
11306,4
11308,1
11313,3
11314,3
11315,4
11319,4
11324,2
11328,3
11330,1
11332,2
11333,2
11338,4
11343,2
11345,4
11346,2
11349,2
11354,4
11357,1
11358,4
11360,1
11362,3
11365,4
11367,3
11369,4
11370,2
11372,3
11374,3
11376,2
11381,4
11387,2
11388,4
11394,4
11396,4
11402,2
11404,1
11416,2
11418,4
11420,4
11422,1
11424,1
11432,2
11434,4
11437,4
11438,1
11439,1
11445,4
11446,2
11449,4
11454,4
11458,2
11459,2
11469,4
11472,1
11474,4
11477,1
11479,2
11488,2
11490,1
11493,1
11499,4
11501,2
11505,1
11506,4
11512,3
11514,2
11518,3
11519,2
11525,1
11527,2
11530,4
11532,2
11535,3
11536,4
11539,2
11540,4
11542,3
11547,3
11549,4
11551,2
11552,1
11556,1
11557,2
11559,2
11562,2
11564,3
11569,2
11574,2
11577,2
11579,4
11582,4
11583,2
11588,4
11591,2
11594,1
11595,4
11601,2
11602,4
11603,2
11605,4
11610,1
11613,2
11615,2
11618,3
11626,2
11630,1
11631,4
11632,3
11633,4
11640,4
11641,2
11643,2
11649,2
11654,2
11656,3
11657,2
11660,4
11661,2
11663,2
11664,2
11667,4
11673,3
11684,4
11687,4
11692,4
11693,3
11697,3
11698,4
11706,4
11707,2
11710,4
11721,3
11727,1
11730,1
11735,2
11738,2
11743,2
11744,4
11751,2
11752,2
11756,2
11757,2
11758,3
11774,3
11778,2
11782,1
11783,4
11785,2
11786,3
11790,3
11792,4
11795,4
11803,1
11804,3
11806,4
11810,4
11811,4
11818,1
11820,2
11823,2
11824,1
11827,2
11831,3
11832,4
11833,4
11837,4
11842,1
11844,2
11846,2
11847,3
11849,2
11851,2
11852,2
11853,4
11858,4
11859,3
11860,2
11862,4
11863,1
11864,4
11870,4
11874,2
11875,2
11876,3
11879,4
11884,4
11897,3
11901,2
11904,4
11905,1
11906,1
11910,4
11913,2
11914,2
11915,2
11916,4
11917,2
11919,2
11920,1
11923,4
11925,1
11936,2
11943,4
11944,4
11945,2
11949,4
11950,1
11954,2
11955,4
11957,4
11959,4
11960,4
11961,1
11966,1
11969,3
11975,4
11977,2
11988,2
11989,4
11992,4
11994,1
11996,2
11998,2
12003,4
12005,1
12007,2
12009,1
12010,3
12012,2
12013,2
12017,4
12022,4
12023,4
12026,1
12032,1
12034,4
12037,4
12042,1
12044,3
12047,3
12048,1
12053,1
12054,1
12056,3
12060,1
12061,4
12064,4
12067,3
12068,4
12073,1
12075,4
12079,2
12093,2
12097,1
12098,3
12102,4
12103,2
12105,2
12106,3
12111,2
12113,4
12114,2
12117,2
12118,4
12119,4
12123,4
12125,1
12127,2
12136,1
12139,4
12141,2
12166,1
12167,4
12171,2
12173,1
12181,2
12185,2
12186,3
12192,4
12196,2
12201,4
12203,2
12206,4
12212,4
12213,4
12224,4
12231,2
12235,1
12236,3
12237,1
12239,3
12242,1
12243,3
12249,1
12251,1
12252,4
12254,2
12259,2
12260,1
12262,3
12264,2
12270,2
12272,2
12273,2
12276,2
12281,2
12285,3
12286,2
12292,4
12295,2
12300,4
12304,1
12307,2
12309,2
12319,4
12321,1
12325,3
12326,2
12328,1
12331,1
12332,3
12333,3
12338,4
12345,2
12347,3
12351,4
12356,1
12357,3
12360,4
12366,1
12369,2
12374,2
12375,4
12377,2
12379,1
12386,4
12388,3
12391,2
12393,3
12394,2
12400,0
12404,1
12408,4
12409,2
12411,2
12413,3
12418,2
12420,2
12425,1
12430,4
12432,4
12435,4
12440,4
12442,2
12447,2
12450,1
12451,1
12453,4
12461,4
12462,2
12463,4
12470,4
12480,4
12481,4
12484,1
12489,2
12490,4
12495,4
12498,2
12499,2
12500,2
12505,2
12507,2
12509,4
12511,1
12514,4
12517,3
12521,2
12537,3
12542,2
12549,2
12558,2
12560,2
12563,0
12565,2
12566,4
12570,2
12571,4
12580,4
12581,4
12582,2
12583,4
12587,2
12588,2
12589,2
12590,4
12604,4
12607,2
12608,1
12609,4
12614,4
12620,4
12621,1
12622,2
12627,4
12629,1
12634,1
12636,3
12637,1
12639,2
12642,4
12643,2
12649,4
12656,4
12659,1
12666,2
12667,2
12675,2
12677,1
12678,4
12680,3
12681,2
12685,2
12691,2
12693,3
12694,2
12697,2
12698,0
12702,4
12703,3
12705,2
12707,2
12717,2
12718,2
12722,4
12723,3
12725,1
12726,4
12727,1
12738,3
12739,2
12744,4
12747,4
12755,2
12757,2
12764,4
12767,1
12770,2
12777,4
12778,4
12781,4
12785,1
12787,1
12792,2
12793,2
12795,4
12796,4
12804,3
12805,1
12816,2
12817,2
12824,2
12826,4
12836,2
12840,4
12846,4
12847,3
12852,4
12856,2
12861,3
12865,2
12870,4
12871,2
12874,2
12880,3
12881,2
12888,3
12889,3
12893,2
12897,3
12898,4
12900,1
12903,3
12904,4
12907,2
12908,3
12909,1
12911,2
12912,4
12914,4
12920,2
12923,2
12929,4
12931,2
12935,4
12943,1
12948,4
12951,2
12955,2
12956,1
12957,4
12959,1
12962,2
12967,2
12971,4
12972,3
12974,2
12975,4
12979,4
12983,2
12985,3
12986,2
12990,2
12995,4
12997,2
13000,2
13002,2
13006,2
13007,4
13012,1
13014,1
13016,2
13019,4
13021,2
13022,4
13039,2
13042,4
13043,3
13048,4
13050,4
13052,2
13058,2
13060,2
13063,4
13068,4
13071,3
13074,2
13076,4
13078,2
13079,4
13083,2
13087,4
13094,1
13095,1
13103,2
13104,1
13107,4
13108,2
13118,4
13128,2
13135,2
13136,1
13138,3
13140,3
13145,4
13146,4
13148,2
13149,4
13158,2
13173,2
13175,2
13176,3
13185,4
13187,2
13188,3
13189,2
13190,4
13195,3
13196,2
13203,1
13205,1
13207,2
13209,2
13213,2
13218,1
13221,2
13222,4
13223,4
13227,2
13232,1
13235,4
13238,2
13239,1
13243,2
13244,2
13250,2
13260,2
13263,2
13265,2
13267,1
13268,4
13269,4
13274,2
13279,2
13280,2
13285,4
13286,2
13296,3
13297,2
13303,3
13307,2
13308,4
13318,1
13329,4
13333,1
13335,2
13336,3
13340,2
13350,2
13352,3
13355,2
13357,2
13358,2
13367,1
13368,2
13370,1
13376,2
13377,3
13379,3
13382,3
13393,4
13400,2
13407,4
13409,4
13414,4
13417,2
13418,3
13419,2
13420,4
13422,2
13424,4
13425,1
13427,3
13431,4
13435,4
13437,4
13438,3
13441,2
13442,2
13443,4
13445,3
13448,4
13450,1
13452,3
13455,1
13458,2
13460,2
13463,3
13467,2
13479,2
13484,3
13485,4
13490,4
13494,3
13496,2
13499,2
13505,2
13507,2
13511,2
13512,1
13513,3
13517,3
13523,1
13525,3
13526,3
13530,2
13537,2
13538,3
13541,2
13543,4
13548,2
13552,4
13554,2
13557,4
13568,4
13569,1
13572,1
13575,4
13578,1
13583,4
13586,4
13592,2
13593,2
13599,2
13611,2
13615,1
13622,2
13628,4
13629,3
13635,4
13636,2
13646,4
13655,1
13660,3
13665,4
13668,1
13669,4
13674,4
13677,2
13680,4
13681,2
13682,1
13684,1
13687,3
13689,4
13692,4
13696,4
13700,2
13701,3
13702,2
13708,4
13709,4
13712,1
13717,2
13721,2
13724,2
13725,2
13726,3
13727,1
13732,4
13733,4
13734,4
13736,2
13737,4
13739,2
13746,4
13748,4
13757,4
13763,2
13764,1
13768,2
13771,4
13772,4
13773,4
13774,4
13775,1
13778,3
13780,2
13786,4
13788,1
13793,2
13794,2
13795,2
13796,2
13798,1
13799,4
13800,1
13802,2
13804,2
13810,2
13822,1
13833,4
13836,4
13837,2
13839,3
13852,1
13855,2
13857,2
13863,2
13864,3
13866,3
13870,2
13873,2
13879,1
13885,4
13890,4
13891,2
13893,1
13898,4
13901,3
13903,4
13906,1
13908,1
13910,4
13913,2
13915,4
13916,1
13917,2
13918,3
13928,1
13931,1
13933,4
13937,4
13939,4
13945,2
13949,2
13950,2
13951,2
13952,1
13953,1
13954,1
13955,4
13962,1
13964,1
13965,2
13966,2
13967,2
13968,1
13972,1
13973,1
13974,2
13981,1
13984,4
13994,2
13996,4
13999,1
14004,4
14005,2
14009,2
14010,3
14011,2
14013,4
14016,4
14018,2
14020,1
14031,4
14032,2
14035,3
14048,2
14055,3
14057,1
14059,4
14060,4
14061,4
14064,2
14065,1
14066,2
14068,2
14073,1
14081,1
14082,2
14086,1
14090,1
14093,0
14095,2
14097,3
14099,4
14101,4
14104,1
14108,4
14110,4
14118,4
14125,3
14134,4
14141,2
14151,4
14154,2
14155,4
14156,2
14158,4
14162,2
14167,1
14170,3
14173,4
14174,4
14175,2
14182,4
14187,4
14193,4
14197,2
14198,3
14201,2
14202,2
14203,2
14204,2
14207,2
14208,1
14211,2
14213,4
14220,4
14221,2
14231,4
14233,2
14234,2
14235,3
14236,2
14240,4
14241,2
14242,2
14244,2
14247,3
14249,4
14251,3
14253,2
14254,2
14255,3
14257,1
14261,1
14263,1
14264,2
14266,4
14268,4
14278,1
14280,2
14287,1
14288,3
14290,2
14294,4
14295,1
14296,4
14299,1
14314,3
14315,2
14318,1
14324,3
14325,2
14335,4
14337,4
14343,1
14344,2
14356,1
14358,4
14359,2
14360,4
14361,2
14363,2
14366,4
14367,4
14368,2
14369,4
14370,4
14371,1
14372,2
14374,2
14375,2
14376,1
14380,3
14384,4
14385,4
14386,4
14391,2
14396,3
14398,4
14403,3
14408,1
14411,2
14416,2
14418,2
14420,2
14425,2
14426,2
14430,2
14431,4
14433,2
14434,4
14436,2
14443,2
14446,4
14449,2
14450,3
14453,1
14458,3
14459,1
14460,2
14461,3
14464,2
14467,2
14470,1
14471,3
14473,4
14476,2
14477,2
14487,1
14490,4
14491,4
14494,4
14496,4
14500,2
14501,4
14506,4
14508,2
14510,1
14511,4
14518,4
14520,2
14521,2
14522,4
14528,2
14531,2
14534,3
14538,2
14552,4
14553,4
14560,2
14563,1
14566,2
14567,2
14568,2
14571,2
14573,1
14576,2
14584,4
14586,2
14590,1
14591,2
14592,1
14595,1
14596,2
14597,2
14599,3
14604,4
14605,4
14606,4
14609,4
14611,4
14615,4
14618,2
14620,2
14623,3
14630,1
14631,4
14641,2
14642,2
14644,2
14646,4
14648,2
14655,2
14659,2
14660,4
14661,1
14671,2
14673,4
14677,4
14679,2
14682,3
14684,3
14687,2
14688,4
14690,4
14692,2
14700,1
14704,4
14716,2
14717,2
14724,2
14725,1
14728,1
14729,2
14730,4
14737,4
14738,2
14740,2
14742,4
14749,1
14755,1
14758,2
14761,1
14764,2
14767,4
14770,4
14771,2
14774,2
14775,2
14779,1
14780,2
14781,4
14782,4
14785,1
14786,2
14789,1
14795,1
14799,3
14800,2
14801,2
14802,2
14807,2
14809,2
14829,1
14832,4
14834,2
14837,4
14844,2
14845,4
14847,2
14850,4
14851,2
14852,4
14855,1
14859,2
14864,4
14873,4
14874,2
14877,2
14880,2
14885,1
14888,2
14889,3
14893,2
14904,1
14905,4
14912,4
14916,3
14918,2
14920,4
14921,2
14922,1
14926,1
14935,2
14936,1
14937,2
14939,1
14945,2
14952,4
14955,4
14956,4
14957,2
14961,3
14962,2
14965,3
14970,2
14979,4
14982,2
14984,3
14986,2
14987,4
14989,4
14990,2
